x1,x2,y
0.141622653348298,0.478481194083882,0
0.388768238842998,0.683234370890336,0
0.162824857343462,0.625842037452586,0
0.295741091029177,0.744350434401095,0
0.366786944006084,0.521617576761943,0
0.427749506460848,0.567881226137859,1
0.495603257081629,0.611318400545533,1
0.13749781833738,0.725745916510449,0
0.400605586663722,0.49596421575599,1
0.255458867536514,0.625247748553319,0
0.292302754456989,0.634533075193802,0
0.451849147960374,0.52273852596515,1
0.250501117622216,0.559435449829094,1
0.376577518167738,0.55932262479273,0
0.300831351241911,0.598199507135018,0
0.261971543408617,0.65968086426533,0
0.448244619562973,0.480445061966529,1
0.287991768604428,0.50965658936045,1
0.289175442025931,0.610003519612126,0
0.378245090427429,0.633795186544868,0
0.399687885511147,0.581155349043725,0
0.219509317047024,0.404862760336749,1
0.422393579764806,0.546364567786835,1
0.247685225771507,0.63116957292376,0
0.223128555769227,0.587753146877864,0
0.0813526048990631,0.584804418708438,0
0.295741901141753,0.560816252566667,1
0.341062474333183,0.410878731451129,1
0.240667941194996,0.577487493450098,0
0.431731244690338,0.780411178860942,0
0.370774915132019,0.526742894317385,0
0.319790500623783,0.651320346501078,0
0.487154941792145,0.602947096722805,1
0.162761862072682,0.71308917399953,0
0.337992765590701,0.719668048847514,0
0.392879282508896,0.653928957648916,0
0.212456421515276,0.410127092112051,1
0.284828295793938,0.75888687382191,0
0.304526107756751,0.605181597743626,0
0.26638948649302,0.596899693536867,1
0.316830120095744,0.772874835946716,0
0.294842172810352,0.662156633980236,0
0.228536180977918,0.78286402723222,0
0.384631346529801,0.403524987474291,1
0.253502320612048,0.670127166600618,0
0.248615913637455,0.57388017419268,1
0.357170861904789,0.509940586443078,0
0.476136566226377,0.621254378939557,1
0.137399823196556,0.736484436629105,0
0.329405275480344,0.650424903689182,0
0.348940211682479,0.576070513869795,0
0.312864098508145,0.605345323967008,0
0.560906792094651,0.644667651054153,1
0.433198515735286,0.328922836434542,1
0.257615306809687,0.50803973922139,1
0.248727711999646,0.638986406049427,0
0.399557171311263,0.671283779898389,0
0.408705554398427,0.579172987058017,1
0.380490598680638,0.616191736406805,0
0.25073825723628,0.455102656614108,1
0.36282733183078,0.643443877859994,0
0.302470573218016,0.452867048745061,1
0.491292116911971,0.499431255711574,1
0.226219059968054,0.482245575864447,1
0.31319845489955,0.571748445106495,0
0.209544170886153,0.580396786366141,0
0.213739590594607,0.655203084132986,0
0.310401991781768,0.561067227665209,1
0.2871241365646,0.51407442074375,1
0.261108954527846,0.59473413668473,1
0.461871870362636,0.646725025254041,1
0.318574697817477,0.572036453612015,0
0.439232710795375,0.561407582604189,1
0.213840036331194,0.485357148729524,0
0.28592898641082,0.600149324505291,1
0.172414483981937,0.579563544230817,0
0.451207528436371,0.594688265084575,1
0.21382672088815,0.536915989077404,0
0.45447600058474,0.345160527009428,1
0.212862669963337,0.583827775432188,0
0.300739260231597,0.440896461290763,1
0.0282361149852327,0.455605716124969,0
0.285807122117964,0.704492566589128,0
0.311444959561836,0.663551423363134,0
0.121929405076909,0.445791960916137,0
0.28179425311739,0.475307444123011,1
0.276029530350321,0.526848082020875,1
0.129720318704605,0.521737126644531,0
0.398061716210482,0.404705167635953,1
0.191140208924149,0.546591188736663,0
0.288541505290973,0.655248780216022,0
0.365298279743815,0.600337999439575,0
0.258507431181442,0.556045820915506,1
0.382948674045495,0.557445510501654,0
0.322640211813255,0.630188823458707,0
0.455850877171759,0.642801042619018,1
0.245057168787326,0.568494094416024,1
0.196255809855936,0.624395393468715,0
0.345159874980742,0.560757486756783,0
0.290905054349103,0.674458253371217,0
0.281062363214612,0.594426666961464,1
0.358670761524554,0.472543058632899,1
0.357521453240288,0.803958780888219,0
0.311840881051916,0.615015891007152,0
0.372207907338338,0.505288237859701,1
0.383935520585297,0.384222473370679,1
0.391691725416089,0.674796082329017,0
0.40464460702933,0.585716996155993,1
0.436800236855274,0.58950261397962,1
0.296617999956953,0.557906450359997,1
0.266866408562776,0.633615820272471,0
0.18972617638293,0.746676422449744,0
0.286709999302158,0.555537355570478,1
0.219167900642978,0.635331203566541,0
0.350301064868488,0.585356584518982,0
0.290511271471826,0.663856126612282,0
0.255369935342671,0.863621574468856,0
0.214238602002233,0.653592654856472,0
0.315952054375431,0.404224368943018,1
0.25147151100013,0.447968220320682,1
0.186623027647449,0.695675814074699,0
0.171815374246197,0.455925237239623,0
0.417927799783372,0.507209208031517,1
0.243630281424497,0.538681461892932,1
0.235306996260032,0.455836968734381,1
0.2814086370016,0.560575607772518,1
0.25363152412157,0.457838017399454,1
0.266493696917678,0.644195211046613,0
0.279368096491673,0.70605957660759,0
0.250905566213304,0.588173445125614,1
0.20279439743714,0.443417885456063,0
0.380041206749539,0.568868133440953,0
0.299336398203392,0.442324135641923,1
0.168507802337142,0.610565877986368,0
0.389000079832037,0.542786528521416,1
0.139496162326279,0.631580825576801,0
0.270670609669003,0.861031538167918,0
0.28181691610237,0.487961673686542,1
0.218036074794966,0.445717864846612,1
0.338191379601944,0.483980964885891,1
0.162470689815855,0.537628424261615,0
0.458891107304632,0.5754180912904,1
0.346006116883183,0.47554020407399,1
0.476586516063348,0.759998602655227,1
0.373131303773138,0.645951661104698,0
0.144595499193604,0.54618010566502,0
0.373469307448166,0.709890780811133,0
0.353981834224577,0.628146163410054,0
0.410577611509498,0.526248804839738,1
0.415347865835429,0.528734546213453,1
0.354914342074034,0.739823571146211,0
0.371895502292439,0.505381737601028,1
0.253114292947722,0.604009586172353,0
0.465250829935937,0.46802656069246,1
0.137128691872449,0.420811271940264,0
0.125699046916458,0.510120948460774,0
0.183411533685201,0.577846685213598,0
0.399147703737687,0.645279099731966,0
0.201439943157012,0.49868481270906,0
0.272355860277869,0.530836503123273,1
0.318108013703713,0.366122323966012,1
0.262579517546528,0.362194631605113,1
0.105695369709647,0.633108424051718,0
0.4244235224647,0.519940259512967,1
0.302471074469214,0.549084810842831,1
0.361981296736761,0.36215050343289,1
0.310481061989475,0.775486537510086,0
0.258037319872705,0.60363870452635,1
0.458456932140706,0.61749305355394,1
0.389915044285582,0.626843131913063,0
0.162360857425975,0.555732708966142,0
0.196596343160855,0.465233623899908,0
0.437552383853737,0.426046094359108,1
0.22124720404294,0.461014503483214,1
0.311525221131115,0.612892104422874,0
0.170055490738218,0.657231641322537,0
0.377422010752912,0.641718185912982,0
0.368231257141986,0.553611080133848,0
0.2835091060876,0.532584022614874,1
0.462299455461912,0.502529901252057,1
0.259947239099719,0.561458634399633,1
0.281399411901432,0.488610872602301,1
0.417940940173574,0.611318736375503,1
0.354949191040481,0.85517135379021,0
0.393486987855772,0.573426812092688,0
0.453687592049112,0.6474222741802,1
0.333898602900789,0.501748978046904,1
0.373643349523579,0.474478898023855,1
0.247170420706277,0.553413947827095,1
0.355517057525181,0.852871327905955,0
0.279698356179951,0.643217157112987,0
0.435050029472329,0.718589701721555,0
0.30533410044046,0.637979867254793,0
0.312949914264932,0.59587083336059,0
0.309649133539424,0.580210766471214,0
0.110611880977835,0.496759516000909,0
0.212703643666297,0.615826872780974,0
0.502458089493468,0.7237234229378,1
0.379239819755848,0.596321028367658,0
0.31388814801224,0.61594570833308,0
0.294465178216325,0.565461281760198,1
0.294098759983142,0.587548846624344,1
0.35300454734199,0.672733948037,0
0.386508530620877,0.648014824381186,0
0.213841849041302,0.705947340663789,0
0.296124598280393,0.691498532274079,0
0.186887602609264,0.675825839143039,0
0.267954699753459,0.657792829052549,0
0.359860074090268,0.637674123078343,0
0.168204805195615,0.699698357185032,0
0.409912257212513,0.458724179246568,1
0.425497603638885,0.546775772137741,1
0.308994641009619,0.587484551348607,0
0.336325237371325,0.413831496706315,1
0.441518829500935,0.526929902075568,1
0.252806568588203,0.635832371164904,0
0.218173912700383,0.591260701139266,0
0.197088608504248,0.568729137444694,0
0.214432023778797,0.718884676814794,0
0.240281467370041,0.582158278802025,0
0.346447422665959,0.437351248157046,1
0.217535587104145,0.548380124765872,0
0.283112003809394,0.427686521790275,1
0.325137912424268,0.59877738742773,0
0.183711986250937,0.515257760030711,0
0.449072027243059,0.557054103562184,1
0.439722658741887,0.779587191636065,0
0.13311237416603,0.585273863781196,0
0.262561186401616,0.796496460553915,0
0.273425245553543,0.593485339928122,1
0.326570418416711,0.645352554723678,0
0.195047606923407,0.530329602817874,0
0.273132719777827,0.524471411249069,1
0.386746508685068,0.742793973742957,0
0.407134787834287,0.716270462704551,0
0.332469878531547,0.458396215672828,1
0.343011392970247,0.470436375391694,1
0.246571264079411,0.659114701999178,0
0.266565745157476,0.486356051355918,1
0.423851672554783,0.722841645641873,0
0.31637499901796,0.631388998076392,0
0.243118177130373,0.734267367308282,0
0.470165482532333,0.600816827988813,1
0.252684774048201,0.703958389483373,0
0.420733728058166,0.540090528440095,1
0.366957702241105,0.531617370456123,0
0.347170720573503,0.521461423142304,0
0.279547394158333,0.719970499382345,0
0.396866220128306,0.558954935753551,1
0.149097254508986,0.702244171036905,0
0.21312075333216,0.668787636270175,0
0.286087663909886,0.697207326655215,0
0.325293578720833,0.466560577319323,1
0.320001091911855,0.749422132417053,0
0.281829099179983,0.572705351631839,1
0.281266901134934,0.520807125377108,1
0.356008751689607,0.528736951610931,0
0.245066325795853,0.718899867157334,0
0.0953434787521011,0.510975706684355,0
0.310377757824669,0.545079742137905,1
0.394568397247991,0.628488132876872,0
0.406061889190391,0.675418275996642,0
0.281410972431785,0.576240398919513,1
0.304020679368353,0.402103070328553,1
0.458163103316079,0.735319220970249,1
0.246926311637553,0.556502536346742,1
0.297166853015315,0.533912682033232,1
0.357550722434063,0.513457394727106,0
0.246772121414393,0.506448251733246,1
0.264532290475243,0.45341864800822,1
0.36559047030332,0.467712075909007,1
0.239106032291569,0.408057815412439,1
0.354676686263455,0.572555340877442,0
0.192602406614376,0.566845838858166,0
0.112218306092682,0.592847724871829,0
0.370732893687013,0.609868213129003,0
0.296979968322108,0.651683686515206,0
0.267373847522694,0.573202376496532,1
0.25886809048333,0.585943416103093,1
0.407244265710878,0.699954757987221,0
0.203628604030586,0.529047121427435,0
0.404063576852111,0.737672047845947,0
0.208176966994184,0.585282009836276,0
0.296491487194978,0.578923834166103,1
0.288958575029543,0.645728131408089,0
0.366224421328591,0.687472814853751,0
0.13590796713857,0.719842409772719,0
0.284873555074153,0.719489709921179,0
0.29642203766614,0.498431993262162,1
0.364653127485886,0.670225095596596,0
0.419989936317324,0.776944176866974,0
0.213749573670256,0.508934155120715,0
0.342036744484242,0.599638900147937,0
0.353887007622407,0.613963236859191,0
0.426004963788528,0.654528725236651,1
0.301315542178523,0.617801797305997,0
0.422405792272433,0.631604360800423,1
0.318507632182458,0.450073280075652,1
0.281089506649781,0.625628900595086,0
0.360208628004676,0.475860430062811,1
0.337764736182993,0.553134701203742,0
0.34768528419013,0.522196452382988,0
0.408470825220042,0.520719991780472,1
0.281975352455184,0.532577345900256,1
0.286740690714723,0.723461940243812,0
0.290039912009781,0.554036579831556,1
0.415102256553595,0.550931361506268,1
0.50112722299414,0.682754877261616,1
0.40451649855069,0.536409404796169,1
0.411763649665569,0.531332554526816,1
0.483349615132998,0.485728412873089,1
0.253978285593491,0.627949111559163,0
0.165912276801221,0.615371466754788,0
0.201184088432285,0.571687364069935,0
0.33493153213339,0.592319042462624,0
0.31228777873204,0.467973205814062,1
0.043839321138431,0.698424394149217,0
0.426158346639812,0.46086301305166,1
0.288463990644254,0.72222519921458,0
0.304446069453695,0.549307195249891,1
0.349843321925079,0.570497314780907,0
0.181675864935271,0.821962405221415,0
0.240744253886066,0.593613121568805,0
0.411321383653915,0.51519126075125,1
0.50333057480993,0.55778435866668,1
0.377377457202345,0.701610571655372,0
0.382347769897016,0.375266265948611,1
0.142589517281569,0.439330083254625,0
0.413156739491653,0.498825227373799,1
0.420077432677709,0.601861093339815,1
0.275249983436458,0.681891314108889,0
0.328447407625443,0.733522106452974,0
0.4005324026734,0.705187980627456,0
0.520964682622757,0.645429232171419,1
0.201245544418338,0.676259015805929,0
0.4108918057635,0.54330331617094,1
0.444961165475329,0.580839945615458,1
0.399651483083847,0.636910991027158,0
0.338775096282439,0.58287427622184,0
0.29512961480443,0.63646229290517,0
0.3261593610939,0.533301201498354,1
0.395120588194319,0.62215999964295,0
0.204352619648558,0.518021883924316,0
0.190211467111891,0.644907905431646,0
0.240278419789253,0.670458795626699,0
0.170444896701873,0.591253996480072,0
0.146404247630335,0.5268918739053,0
0.445165140971238,0.406821136171482,1
0.219871890828215,0.507932707776023,0
0.260559975707789,0.620900229944684,0
0.198796282353799,0.489816000470773,0
0.360251759388217,0.578918792608611,0
0.361742900704283,0.427471857817442,1
0.426448237750704,0.614098910735558,1
0.26472043695465,0.631204555987971,0
0.431624790231597,0.666596924089647,1
0.323428112080296,0.62876679076882,0
0.182634766592905,0.64569282790768,0
0.422838076366473,0.698508577777235,0
0.458317852835101,0.668246989142826,1
0.388609511852905,0.555860367886109,0
0.26780737970691,0.648295639317798,0
0.178219307859003,0.594009706462101,0
0.313669322877689,0.734445581410471,0
0.178119264660393,0.693146794407437,0
0.132227577037509,0.511124791255303,0
0.378995286116416,0.501112109955527,1
0.280696072946207,0.656114523105153,0
0.270908652965109,0.578874357074581,1
0.246954901668563,0.402330176525733,1
0.438929295362958,0.490008075330621,1
0.15467314762214,0.424041138606507,0
0.266439350361222,0.647683771394664,0
0.365485941634955,0.491756398464877,1
0.338451916099922,0.697014733881876,0
0.249676655432765,0.454628142048065,1
0.303923233761965,0.503053468808705,1
0.291124195014508,0.469608023655156,1
0.474949086960362,0.711528584285699,1
0.320052236914218,0.580931457143503,0
0.245826139285358,0.60939969718581,0
0.426284369563088,0.525721974107696,1
0.185307772164103,0.495934801873755,0
0.362730328851632,0.520735999987272,0
0.43062333836919,0.632248492934966,1
0.195760717580675,0.549028949549421,0
0.341772525941231,0.640570313955785,0
0.403185002748673,0.364844292712081,1
0.419508492983458,0.674254920197261,0
0.459348966564325,0.527829652379471,1
0.497968744148778,0.549182354322663,1
0.329617375961763,0.481966536439564,1
0.226975331513384,0.634191148149743,0
0.235826981098457,0.666680593307222,0
0.378120252404109,0.58190535940692,0
0.155854048300473,0.47797207978072,0
0.359022912389033,0.623274060778945,0
0.19681797136708,0.517292828871644,0
0.219330279623332,0.406365558833006,1
0.343506646753885,0.606430227826148,0
0.252216459671891,0.594399180670133,1
0.228813038621711,0.614242205106485,0
0.244954439442516,0.59789084994256,0
0.448811203556622,0.58843370726029,1
0.175592770418982,0.49865949661842,0
0.32066835086445,0.501780486954148,1
0.264251419278033,0.702526631636697,0
0.600250849603124,0.672674998602773,1
0.294532936346645,0.594926313364302,1
0.488303676789484,0.833863711830324,0
0.394646770002965,0.647225672413873,0
0.156488564451575,0.716882880283794,0
0.360514684944505,0.852208388462436,0
0.378229512188162,0.581998641963737,0
0.312491267854295,0.576726561926136,0
0.118725236479089,0.496398593893203,0
0.530045156176277,0.537596304101575,1
0.291601756805105,0.707675229195876,0
0.172677383408892,0.471429425884159,0
0.432339133563139,0.483585494495699,1
0.285786333420077,0.656711003490817,0
0.33406483252904,0.694291256753494,0
0.233685091370544,0.560292988709043,0
0.134493154280361,0.7075642220108,0
0.293582662117046,0.688048401198652,0
0.383596033810418,0.651738486540378,0
0.308331706469344,0.669940702005934,0
0.312702739454803,0.491745430684102,1
0.331770322415508,0.673418315284282,0
0.349065918825365,0.415991343986554,1
0.284371195550649,0.581966539570651,1
0.280288592840927,0.618478322367457,0
0.238109965089985,0.458245936678195,1
0.17457823805757,0.583227246155311,0
0.168714637419933,0.510145670500223,0
0.232941603904815,0.57138788148117,0
0.237236740520652,0.666008400733636,0
0.271683935796881,0.650672703649921,0
0.190856003866851,0.636045928382624,0
0.222740252053756,0.540994488512269,0
0.456830717847926,0.630014596785732,1
0.346440232872905,0.615575653323622,0
0.335588396176748,0.628962318630505,0
0.307594702034813,0.643785253936884,0
0.220066454130893,0.739099888501191,0
0.251995346662121,0.611299804649546,0
0.273642680548066,0.739589666528959,0
0.318616577202822,0.709852282141834,0
0.306596818216995,0.59402552625262,0
0.487024678363324,0.714948365578542,1
0.276656865606364,0.52693209467288,1
0.236601600956559,0.590283537282328,0
0.149364589813484,0.60624064563398,0
0.209786087992393,0.747038262601936,0
0.564385640109183,0.450136994200902,1
0.339713483885463,0.620966514979225,0
0.399057244042575,0.451643591300356,1
0.330369294883104,0.547477795884308,0
0.327445372194401,0.536357214922891,0
0.293755030179314,0.654500294316809,0
0.364596154762574,0.861074534862163,0
0.451544771534851,0.637886824309587,1
0.39833299194673,0.668436300524753,0
0.288240565648327,0.633715726464167,0
0.320406748933662,0.432335116320995,1
0.167976358321005,0.74334088686008,0
0.421578068906405,0.607930673811591,1
0.487754821658704,0.580743807271037,1
0.16191820419662,0.55021803054659,0
0.308227487846639,0.558279794361775,1
0.223741566360574,0.478768236070998,1
0.192647244261417,0.611661478987011,0
0.414738377863931,0.519994567427786,1
0.424340212131253,0.680734615468918,0
0.50893593259526,0.664911013781863,1
0.359016928606042,0.487746165943195,1
0.131370521683183,0.484135836126619,0
0.357937783970926,0.507164496080062,0
0.241998839086776,0.638915885587009,0
0.290491678505436,0.477306894806815,1
0.333711499493368,0.684511375597413,0
0.316894545329452,0.590563281877245,0
0.387826314464137,0.651226099123428,0
0.245772887776935,0.729370853228826,0
0.243608420484906,0.77186391812489,0
0.328014214404905,0.673809989637611,0
0.39601541016383,0.654510720274551,0
0.271561370561783,0.563153676187133,1
0.244443066103681,0.647846797033763,0
0.211006942174639,0.763239201941952,0
0.236418601614466,0.611818036065548,0
0.282211806327479,0.633844005501818,0
0.195751307819653,0.634544173166203,0
0.377740048600876,0.620201763909696,0
0.108459312178823,0.646369265003952,0
0.294890898724645,0.677405189054736,0
0.168400357564499,0.624146189060721,0
0.42918278463687,0.582855402781964,1
0.259905228575277,0.362822670444658,1
0.420596798202487,0.630375049551022,1
0.268874959708826,0.591377562063331,1
0.289151506017604,0.501015821982702,1
0.209975243564249,0.637707778498018,0
0.00792836547254294,0.477059937970456,0
0.471322049579397,0.579938797197774,1
0.171701027388968,0.531516791310774,0
0.56138348782329,0.696629902715649,0
0.341908183957524,0.675566349580528,0
0.254577293765574,0.819447725786413,0
0.378492070291975,0.798376092161243,0
0.396310079540274,0.718689292853069,0
0.28768001284695,0.800899379060404,0
0.323357473391103,0.737044555138379,0
0.490654006828145,0.483074952335517,1
0.172271611640659,0.722953559695634,0
0.30518985909871,0.552863106785636,1
0.387827141651251,0.622398805571949,0
0.171425695483636,0.524521251592195,0
0.134587118420177,0.512645804255623,0
0.442730938579689,0.558029014352675,1
0.236718862884816,0.687627973285381,0
0.208329657168417,0.527785316213497,0
0.306455130681334,0.430018288531971,1
0.255673640568781,0.720064357654826,0
0.255231058340709,0.555529927045008,1
0.170852408457825,0.562859144384726,0
0.221019934300438,0.458139526523521,1
0.393068043262686,0.6136960719431,0
0.3589473837645,0.32408462418612,1
0.247493099278644,0.604661854825224,0
0.546719504486327,0.678451068326424,0
0.455128996246603,0.608473288626463,1
0.237579787650493,0.58612350454875,0
0.300419016980331,0.687220266246177,0
0,0.696129183395564,0
0.403792238491835,0.655559719966897,0
0.364814749118437,0.564033777826097,0
0.261225329537871,0.47743170143595,1
0.290989929662951,0.671177563659439,0
0.318460823595362,0.530354237224155,1
0.409715738740442,0.76024938141978,0
0.214948033759702,0.381559141472877,1
0.414502535347109,0.697649311952395,0
0.384039897164209,0.48425909665377,1
0.241081275167341,0.59449563683672,0
0.281888546636637,0.548738286502354,1
0.49042847553979,0.465395437058034,1
0.294637097645746,0.672252470145237,0
0.173799341756805,0.642921266290744,0
0.165635809039541,0.773057995256827,0
0.303187144493705,0.633562768294281,0
0.333445660113919,0.516989131561148,1
0.334541151236659,0.402575009265309,1
0.284086452917162,0.723279365174348,0
0.116410804361961,0.661804522745136,0
0.265912151370801,0.725341377728754,0
0.400793634226209,0.603835236828635,0
0.0826428311566166,0.710052254044964,0
0.370165487895399,0.716507563471461,0
0.165632267110129,0.713296985502415,0
0.288533179867257,0.679873891057547,0
0.172465203289949,0.706941259728441,0
0.390421583979123,0.543971597072793,1
0.251912824931267,0.511001792397196,1
0.351352941675494,0.497738986472276,1
0.23158509334995,0.604038388834455,0
0.194046287910464,0.449689512575693,0
0.162063385576089,0.510245362106945,0
0.196717575329149,0.580191554122955,0
0.275224200089997,0.597913763672026,1
0.44577421621221,0.582230446110002,1
0.365826666147978,0.522421476207336,0
0.247427481889109,0.482757093141274,1
0.333500835746888,0.698250178929025,0
0.211924106531158,0.475593055700371,0
0.249701909877975,0.63450790231486,0
0.325457558308198,0.636208735545177,0
0.573037958799416,0.580909777491204,1
0.332487811100735,0.544091724356221,0
0.319824957340678,0.644465996124986,0
0.0843537733636205,0.594485202014345,0
0.425237696559211,0.530199716116924,1
0.432340224677766,0.582851657165122,1
0.150921900045007,0.529376940335307,0
0.309739697698847,0.559277657072736,1
0.227948100094228,0.705479395505496,0
0.321647617981012,0.575340175009427,0
0.260901284764343,0.502834930466017,1
0.410483783101715,0.621165156284289,0
0.331345204888676,0.659768496661463,0
0.318386708239033,0.632660923427627,0
0.348001364805692,0.544776975126091,0
0.131869650362854,0.547457622658377,0
0.194894085026582,0.550426948481469,0
0.443927438323183,0.582554423748007,1
0.328677685213461,0.545671760338145,0
0.349900030952543,0.533432430191655,0
0.172253251008288,0.713995948746497,0
0.522879928446772,0.719192336258298,1
0.257124807987309,0.649401088484463,0
0.35771500164436,0.554512607762208,0
0.284369863998307,0.780414111354585,0
0.40048473171957,0.749042681942999,0
0.220730627450337,0.651916437367249,0
0.406415099272434,0.685608857147705,0
0.408300854300532,0.670797927128362,0
0.23250548588697,0.559835857130586,0
0.147512709851927,0.385883496473722,0
0.349297485668734,0.549161663302913,0
0.0798955215028309,0.460698098256225,0
0.381586803862664,0.575294353498748,0
0.384015010001483,0.613779885149486,0
0.387279505208923,0.715927620150514,0
0.276477782271772,0.820460177535619,0
0.488737191412916,0.656590581864828,1
0.29548223292084,0.533628382716957,1
0.214786542098171,0.627988054024054,0
0.271864381179539,0.772201252844697,0
0.186161695742255,0.439994336215595,0
0.184729980390172,0.559483629290306,0
0.330029921657534,0.561751996530331,0
0.31456363932499,0.510005336138929,1
0.220992074871009,0.711813503667404,0
0.288569043314887,0.621818213377342,0
0.294781048846061,0.524728904543951,1
0.279986875524648,0.475014187386434,1
0.483390359368413,0.621595298378857,1
0.251881884459091,0.394632297627566,1
0.377564262290539,0.4656930653181,1
0.276672141700188,0.692348053872835,0
0.205972025697219,0.552712854793266,0
0.2179610259659,0.69414752008326,0
0.325377433638966,0.513379547261162,1
0.253963873886912,0.611041456722697,0
0.325503549823251,0.52443242171711,1
0.343387702994405,0.509430242822018,0
0.382065712933761,0.696745976490709,0
0.209566843233592,0.519838262493711,0
0.443609489790614,0.430179159268515,1
0.122312289179354,0.552743817145534,0
0.121464292282084,0.605528096052426,0
0.421300262088791,0.69710977865977,0
0.431639914194953,0.534990592476298,1
0.196564520989832,0.670178004182575,0
0.358668955348159,0.497591352064461,1
0.179473003317802,0.484418461795567,0
0.46607760473733,0.595742857672392,1
0.316071891936878,0.616593424098225,0
0.295697305623068,0.749860219191065,0
0.276313893682138,0.601925985170523,1
0.187777242726136,0.459781678367515,0
0.392646728073038,0.489607641203083,1
0.309791148670446,0.536939182500586,1
0.358204323322693,0.487679040410738,1
0.230224714753354,0.486852269299549,1
0.267812370945296,0.55660875543573,1
0.333182331092106,0.386447695589576,1
0.13808586739816,0.747664774452462,0
0.216627184649598,0.448152818728992,1
0.248372293499545,0.615707340551994,0
0.365152331562399,0.494555775486493,1
0.216579107121828,0.619319528729322,0
0.202733373929786,0.548918586169704,0
0.350328678999869,0.57259724105748,0
0.234914108322055,0.579047936632136,0
0.4086594459905,0.557347356197304,1
0.143507852882463,0.527687419711803,0
0.272366094615738,0.580035232768668,1
0.230740233235817,0.444803193405054,1
0.25856084139074,0.508083396646658,1
0.380058944598088,0.492392846351004,1
0.378798870275502,0.685231802071979,0
0.234667387392391,0.615874834898614,0
0.126041838508511,0.605840769939986,0
