x1,x2,y
0.07158858,0.89655855,1
0.13162559,0.92477764,0
0,0.70804981,0
0.30867432,0.94659564,0
0.29531808,0.76369845,0
0,0.86346163,0
0.04223027,0.84804137,0
0.05775035,0.61339634,0
0.13367203,0.76159821,0
0,0.99713615,0
0.05733246,0.8814197,1
0.21963787,0.80536502,0
0.24876398,0.90226427,0
0.14209983,0.90571023,0
0.15715913,0.56040133,0
0.01938752,0.86586632,0
0.04795106,0.83182504,0
0.27264525,0.74078817,0
0.11910714,0.77407356,0
0.01445454,0.87528088,0
0.33880783,0.86417995,0
0.02812111,0.67312231,0
0.26819104,0.73887268,0
0.19136815,0.5408507,1
0.16310103,0.73181338,0
0.06649628,0.62472272,0
0.2340946,0.75108424,0
0,1,0
0,0.72527502,0
0.07583952,0.82841073,0
0.13184797,0.75771512,0
0.12428727,0.66689371,0
0.06975586,0.96542804,0
0.06895272,0.89017818,1
0.17572679,0.78239652,0
0.01723761,0.87396697,0
0,0.83162852,0
0.11053965,0.80903145,0
0.230812,0.70175487,0
0.24723127,0.84276292,0
0.06915853,0.72768297,1
0.10145811,0.89986801,1
0.32166158,0.94493248,0
0.01989473,0.70799191,1
0.09166693,0.6270185,0
0.1779296,1,0
0.01967446,0.73441444,0
0.04504613,0.88184562,0
0.18941496,0.8979187,0
0.0087229,0.97769058,0
0.17382384,1,0
0,1,0
0,0.84155203,0
0.19676128,0.95685293,0
0.09139995,0.73134971,0
0.0491055,0.7375257,1
0.03695441,1,0
0.24892038,0.77627777,0
0,0.83315058,0
0.24437654,0.94803166,0
0,0.59997676,0
0.09070212,0.57567289,0
0.07994082,0.71943805,1
0.1903206,0.36291603,0
0,0.61823328,0
0.07410508,0.78065146,0
0.09060291,0.67268126,0
0.1880759,0.71729395,0
0.26712848,0.94124855,0
0,0.78322688,0
0.15576678,0.82667611,0
0.17269573,0.75267565,0
0.27572138,1,1
0.09759363,0.85367909,1
0.2705797,0.59415647,0
0.12215376,0.66707736,0
0.0686993,0.63338123,0
0.18172661,0.83250772,0
0.14966391,1,0
0.16383612,0.60163889,0
0.25067261,0.89327149,0
0.06996479,0.68528523,1
0.07677242,0.91839578,0
0.08148559,0.56679469,0
0.26014608,0.92091099,0
0.38303889,0.8628221,0
0.24502357,0.91868345,0
0.25537664,0.83178398,0
0.35764231,0.89218301,0
0.02996898,0.83783327,0
0,0.68169176,0
0,0.86215326,0
0.14561647,0.7125983,0
0.11326826,0.74734286,0
0,0.78782921,0
0.2759405,1,1
0.07923427,0.70139086,1
0.10206581,0.66345502,0
0.16691903,0.97349552,0
0,0.8400493,0
0.01106322,0.73204561,0
0.25474483,0.82302543,0
0.38618654,0.91353634,0
0.20625351,0.69186597,0
0.21335396,0.79471654,0
0,0.80942058,0
0.25736677,0.82889108,0
0.26725348,0.62962941,0
0.06035712,1,0
0.13635344,0.78767474,0
0.239332,0.92903428,0
0.41137812,0.69028785,0
0,1,0
0.25413115,0.78783015,0
0.30280166,0.70016248,0
0.23807355,0.90577665,0
0.15110728,0.7068006,0
0.08875659,0.73500504,0
0.1330848,0.65586582,0
0.23160084,0.66605122,0
0,0.7188633,0
0,0.84955942,0
0.01039774,0.75868593,0
0,0.65286618,0
0,0.81535943,0
0.30309306,0.85409275,0
0,0.77277145,0
0.03937139,0.94488426,0
0,0.77962225,0
0.18178823,0.81335954,0
0.18391843,0.80863534,0
0.27635463,0.55304867,1
0.04531491,0.71116202,1
0.2837497,0.79247922,0
0.12918302,0.55719313,0
0,0.76417678,0
0.27119725,0.97574357,1
0.32188265,0.77433421,0
0.2222993,0.95953687,0
0.04972483,0.93410981,0
0,0.55495478,0
0.11524189,1,0
0,0.6105313,0
0,0.8841958,0
0.20856469,0.63163821,1
0.06813725,0.84540413,0
0.05415522,0.82796014,0
0.01993557,0.72104449,1
0.29418471,0.79261396,0
0,0.6693156,0
0.0477705,0.53863477,0
0.18926563,0.73068069,0
0.15064559,0.85505512,0
0.02382379,0.64901935,0
0.10131891,0.65691381,0
0.08303456,0.91527165,0
0.34564155,0.8660351,0
0.12436034,0.86197869,1
0.01832306,0.69997999,0
0.27612053,0.68208754,0
0,0.73831964,0
0.18532904,0.81986052,0
0.28231905,0.50044251,0
0,1,0
0.15538932,0.75011723,0
0.24312143,0.62195571,0
0.2664407,0.67753037,0
0.32335567,0.9398329,0
0.37852678,0.74201279,0
0.13802482,0.63849557,0
0,0.96453392,0
0.00403854,0.7058741,0
0.20731465,0.86837741,0
0,0.81121693,0
0.18003273,0.86579712,0
0,0.4470896,0
0,0.76557286,0
0.15786664,0.79896255,0
0.02745209,0.72328888,1
0,0.80710601,0
0.01707777,0.50390212,0
0.30830172,0.81480277,0
0,0.51469765,0
0.1252405,0.76754503,0
0.04464488,0.68450334,1
0.52464407,0.88198185,0
0.08790419,0.75126654,0
0.36471954,0.654411,0
0.23092396,0.84225951,0
0,0.76427264,0
0.18216384,0.76565715,0
0.20747073,0.83586142,0
0.11355895,0.81049739,0
0,0.99438192,0
0.42435022,0.71122452,0
0.0837168,0.91863303,0
0,0.66971388,0
0.28477019,0.79542474,0
0.07540905,0.55110138,0
0.14437833,0.89086906,0
0.0009787,0.83918531,0
0,0.70189543,0
0.08654666,0.67946608,0
0.21513719,0.8593752,0
0.10761672,0.69547999,0
0.11386106,0.63669831,0
0.14110046,0.73844024,0
0.16580846,0.4849169,1
0.07338742,0.70586983,1
0.06755513,0.52718489,0
0.00729995,0.68309244,0
0,0.6349695,0
0,0.89306775,0
0,0.71499101,0
0.00605249,0.71170236,0
0.05526277,0.67509546,0
0,0.74216114,0
0,0.8368334,0
0.31975817,0.60760467,0
0.16205748,0.67690606,0
0.14655485,0.67952716,0
0.10656386,0.81338269,0
0,0.83573925,0
0.02713621,0.41396831,0
0.05806097,0.71789053,1
0.1223094,0.86174862,1
0.10513831,0.68387499,0
0.3628924,0.69795399,0
0.06236695,0.92039541,0
0.00514514,0.52697916,0
0,0.80160724,0
0,0.92421514,0
0.47340806,0.63901892,0
0.15244783,0.70587543,0
0.23722463,0.62176801,0
0.13909899,0.99710262,0
0.13492196,0.87797928,0
0.0867929,0.85886669,1
0.18799451,0.84456889,0
0.31220682,1,1
0.23618999,0.66043576,0
0.07891509,0.74500367,0
0.12486678,0.60722722,0
0,0.96016104,0
0.26939724,0.53291562,0
0.36393546,0.66954356,0
0,0.82654632,0
0.10746784,0.7055358,0
0,0.90012854,0
0,0.60775805,0
0.25962625,0.59090322,0
0.27334316,0.99195799,1
0.39419419,0.46043989,1
0.18002418,0.5749453,0
0,0.71566808,0
0.17848255,0.89618933,0
0.01285548,0.68200624,0
0.08213097,0.4779517,0
0.14387357,0.8643079,0
0.11984935,0.76574826,0
0.22118045,0.71522042,0
0.01824698,0.82384673,0
0.01515489,0.6648209,0
0.13573459,0.74667263,0
0.23287916,0.85043915,0
0.05508767,0.96659951,0
0.01634724,0.77860041,0
0,0.86488957,0
0.00488372,0.72626187,0
0.07030258,0.68709074,1
0,0.83112556,0
0.2067715,0.62530568,1
0,0.88198238,0
0.08841557,0.88725985,1
0,0.7962874,0
0.28026112,0.75843692,0
0.03843604,0.86608304,0
0.26799543,0.64326055,0
0.05124994,0.69899808,1
0.08021644,0.74091475,0
0,0.76323718,0
0,0.77898031,0
0.34046007,0.75009595,0
0,1,0
0.46911927,0.81936306,0
0.15558312,0.74454148,0
0.03082471,0.83110436,0
0.20784581,0.74576413,0
0.23330011,0.87787113,0
0.0781143,1,0
0.1290821,0.50817806,1
0.36807715,0.59792095,0
0,0.8771904,0
0.10312837,0.75987495,0
0.22118163,0.66552896,1
0,0.74105776,0
0,0.8339271,0
0.29961563,0.70671614,0
0.00531266,0.76704464,0
0,0.58355071,0
0.1049359,0.77891891,0
0.03239092,0.94433644,0
0.03175865,0.81871007,0
0,0.94388419,0
0,0.73872075,0
0.22866863,0.7688908,0
0.17992483,0.92258817,0
0.02070443,0.85403242,0
0.44817072,0.94161734,0
0.31732714,0.76563606,0
0.00654255,0.55159786,0
0.09631288,0.96486216,0
0,0.75562588,0
0.24398891,0.76342378,0
0.18830678,0.6559076,0
0.0403219,0.55906678,0
0.08284276,0.92481233,0
0.12208689,0.66297363,0
0.25245106,0.63351541,0
0,0.64947008,0
0.25928934,0.78075457,0
0.21577128,0.96188366,0
0.01154468,0.72388829,0
0.06984078,0.80723474,0
0.36775497,0.61809696,0
0.088053,0.84415231,1
0,0.71172169,0
0,1,0
0.10026735,0.61568905,0
0.1434938,0.89576529,0
0.14505879,0.87154166,0
0.07298065,0.74815409,0
0,0.84629666,0
0.04701736,0.7662269,0
0.23970519,0.73448142,0
0,0.9347907,0
0.1959507,0.79993861,0
0,0.8088083,0
0.07933311,0.6240651,0
0,0.60962206,0
0.22488798,0.82748185,0
0.02701832,0.70726174,1
0.16907563,0.62414455,0
0,0.88960001,0
0,0.88404592,0
0,0.7936977,0
0,0.71578182,0
0.06032029,0.68069162,1
0.30396317,0.75312988,0
0.18975238,0.84668908,0
0.02061069,0.89743162,0
0.14357262,0.85724623,0
0,0.77693409,0
0.02385987,0.72922757,1
0.13208223,0.48454652,1
0.48576851,0.91436429,1
0.14212544,0.63057581,0
0.12403565,0.53396452,0
0,0.70771347,0
0.27462528,0.63314712,0
0.28477175,0.48789179,0
0,0.63602015,0
0.10962814,0.65573597,0
0,0.69124995,0
0.12663945,0.85557088,1
0.03985898,0.61711007,0
0.25354826,1,1
0.14049315,0.5113644,1
0.12198101,0.8779708,1
0.16428766,0.72234577,0
0,0.80291391,0
0,0.86677281,0
0.30132491,0.54670562,1
0.13668241,0.77197729,0
0.16700004,0.91835998,0
0,0.78244894,0
0.41411418,0.89281224,0
0.03446401,1,0
0.17816429,0.79593024,0
0.07338552,0.68075754,0
0.2392639,0.64678898,1
0,0.57542075,0
0.24773586,0.66588738,0
0.25042979,0.95441478,0
0,1,0
0,0.67032383,0
0.16613927,0.6909464,0
0,0.87789849,0
0.21226686,0.69182682,0
0.21573573,0.70745947,0
0.22039929,0.65317354,1
0.06211112,0.74527377,0
0.36533884,1,0
0.08926033,0.84098937,1
0,0.62961,0
0.05552054,0.47970648,0
0,0.91258974,0
0,0.94128157,0
0.13861417,0.69208953,0
0.11651948,0.74410773,0
0,0.6218741,0
0.07938435,0.76880148,0
0.08825864,0.73772769,0
0.06712411,0.51777449,0
0.35770051,0.80753839,0
0.02697412,0.86448409,0
0.20652037,0.64207418,1
0.06238877,0.93665746,0
0,0.8954432,0
0,0.58979265,0
0.13196776,0.82421471,0
0.02994839,0.66721648,0
0.13214793,0.86536448,1
0.15769672,0.61153227,0
0.21295102,0.70763665,0
0,0.60258155,0
0.3008707,0.80164321,0
0,0.76463954,0
0,0.66760925,0
0.26900037,0.48814858,0
0.28377131,0.4687277,0
0,0.91374177,0
0.17952708,0.86523478,0
0,1,0
0.33296801,0.73917552,0
0.11867413,0.75098746,0
0.08956758,0.69243695,0
0.06187699,0.73556304,1
0,0.75085612,0
0.22806675,0.61490563,1
0.10970164,0.82408534,0
0.17886332,0.90367692,0
0,0.65733928,0
0.04973196,0.73203051,1
0.14311762,0.96113463,0
0,0.66414783,0
0,0.77984582,0
0.02196042,0.81549238,0
0.18878905,0.87833966,0
0,0.72637792,0
0,0.72747932,0
0.1676124,0.67572021,0
0.00273444,0.94853857,0
0.25094207,0.98213573,1
0,0.73229813,0
0.05623728,0.8623522,0
0,0.61092507,0
0.03651549,0.64111871,0
0.21008421,0.86626292,0
0.2082841,0.62152571,1
0.00238198,0.71889815,0
0,0.8670969,0
0.00212684,0.49268127,0
0.29675531,0.82457112,0
0.1071589,0.60778408,0
0,0.77512272,0
0.11122192,0.85730647,1
0.22519565,0.74375091,0
0.37114059,0.55852915,0
0.18578345,0.89293509,0
0,0.77748507,0
0.42879078,0.68996876,0
0.12233251,0.92922143,0
0.30894501,0.95607857,0
0.29225175,0.59843245,0
0,0.90193896,0
0.33972068,0.76337109,0
0.09461035,0.88651552,1
0,0.62467726,0
0.12045396,0.83007723,0
0.12138458,0.72370045,0
0.11359676,0.51407968,0
0.08929389,0.77236529,0
0.32039811,0.69886977,0
0.25449295,0.74315674,0
0.15722966,0.56028465,0
0.02859921,0.8919129,0
0.28429929,0.74407442,0
0.20669144,0.84726618,0
0.05160856,0.87236529,0
0.04142576,0.83578601,0
0.07608061,0.77227919,0
0.08856896,0.89308815,1
0.16465533,0.61637316,0
0.23462533,0.6787437,0
0.14151238,0.99216788,0
0,0.80122688,0
0.16042373,0.5368543,1
0.26532716,0.85533443,0
0,1,0
0,0.68854119,0
0.22111844,0.82622425,0
0.05615066,0.83298581,0
0.18208124,0.88435106,0
0.0767661,0.60951142,0
0.35381147,0.9702761,0
0.27858485,0.92551668,0
0.2018365,0.67210434,0
0.22750563,1,0
0.24421353,0.66104351,0
0.26901194,0.7229135,0
0,0.76385265,0
0.33310641,0.96722379,0
0,0.63727704,0
0,0.61026334,0
0.08410419,0.84310366,1
0.19875347,0.79997824,0
0.1663279,1,0
0.19245296,0.78774237,0
0.12523316,0.5483209,0
0.0263301,0.65009899,0
0.1308463,0.54490647,0
0.36360732,0.65978616,0
0.07205103,0.87708091,1
0.18005027,0.86233062,0
0.17961026,0.72765847,0
0.28201125,0.65394463,0
0,0.76154572,0
0.0579466,0.70907061,1
0.15085071,0.95970121,0
0.05147294,0.71973734,1
0.13586843,0.89418047,0
0.07488026,0.78810715,0
0,0.64818639,0
0,0.92046952,0
0.22515186,0.75698782,0
0.12521977,0.54502925,0
0.21653927,0.93788738,0
0,0.49170314,0
0.25896632,0.88358184,0
0.15805534,0.80209622,0
0.04634271,0.72831052,1
0.18529731,0.50379434,1
0.14915449,0.77381288,0
0.19841384,0.84670778,0
0.18414785,0.72278681,0
0.13321073,0.66584792,0
0.13004368,0.92021442,0
0.02514871,0.9322671,0
0.17391424,0.86085682,0
0.03523557,0.72047024,1
0.29377111,0.57765204,1
0.12496073,0.50517782,1
0.31226518,0.62917728,0
0.06102458,0.69448352,1
0.08158314,0.76975246,0
0.22806534,0.54236536,0
0.26880059,0.58185886,1
0,0.84586708,0
0.22758131,0.74561991,0
0.26378258,0.88331701,0
0.04831226,1,0
0.20867631,0.86767101,0
0.01888651,0.73506097,0
0.03575866,0.73402482,1
0.08521511,0.7123594,1
0.01231057,0.59781702,0
0.31652669,0.57382085,1
0.10380803,0.81369067,0
0.05045382,0.72845431,1
0,0.84309671,0
0.11913642,0.78810975,0
0.00098197,0.92824896,0
0.05172129,0.82795991,0
0.05985302,0.93472206,0
0,0.63844341,0
0.17405899,0.52989028,1
0.13839897,0.78831315,0
0.16625762,0.75700489,0
0.00840845,0.84169059,0
0,0.66771277,0
0.38132443,0.77724006,0
0.30649353,0.79730027,0
0.04478318,0.75705853,0
0,0.77690239,0
0.0828293,0.70331397,1
0.10258287,0.71416253,0
0,0.83148461,0
0.06881364,0.91745042,0
0.11993653,0.84622754,0
0.34525066,0.92605958,0
0,0.79904406,0
0.44641479,0.84287508,1
0.28571761,0.56791941,1
0.10022872,0.93608447,0
0.05668015,0.84169414,0
0.16509792,0.73142326,0
0.28717788,0.85753397,0
0.31035096,0.7363708,0
0.13463585,0.90135524,0
0,0.72192857,0
0.26346511,0.95097982,0
0.2556696,0.68860964,0
0.02612936,0.68366214,0
0,0.79101323,0
0.09103648,0.60997449,0
0.15843867,0.88395968,0
0.07705132,1,0
0,0.58866158,0
0,0.78680512,0
0.22413774,0.7706062,0
0.20518787,0.71638798,0
0.15644153,0.60422723,0
0.0173284,0.76167681,0
0.08719564,0.69045452,0
0,0.56208724,0
0.23507518,0.8608036,0
0,0.77456879,0
0.07515371,0.76257428,0
0.07573478,0.76658254,0
0.02003993,0.52225713,0
0.45464721,0.79412601,0
0.41972612,0.42737273,0
0.03754268,0.62314133,0
0.17207514,0.84524742,0
0.15593472,0.90309968,0
0.17247493,0.83443323,0
0.17852291,0.76205629,0
0.01580759,0.57477041,0
0,0.77785701,0
0.04711761,0.80977979,0
0.20374299,0.57778972,0
0.02851023,0.69154023,1
0.15533722,0.92944439,0
0,0.80692404,0
0.1405058,0.87109578,0
0.17673233,0.91667433,0
0.11979362,0.73989199,0
0,0.74723618,0
0.27329796,0.78251972,0
0.09975554,0.90478239,1
0,0.72157606,0
0.01356864,0.78929227,0
0.12274735,0.9127276,0
0,0.68418056,0
0,0.70172176,0
0,0.80098381,0
0.09398976,0.93326951,0
0.11920344,0.69782235,0
0.31546848,0.81821286,0
0.01325096,0.87913915,0
0,0.63316326,0
0.01073893,0.81073093,0
0.24500383,0.60003878,0
0,0.78149692,0
0.08914413,0.81887351,0
0.39945146,0.90449899,0
0,0.90057225,0
0,0.83457304,0
0.04403725,0.68326656,1
0,0.95967024,0
0.13549782,0.70562227,0
0,0.68981248,0
0.05262844,0.84536755,0
0,0.77439639,0
0.00741388,0.7677037,0
0.26583547,0.4256375,0
0.20555705,0.73810365,0
0.35526411,0.55330796,0
0.25231522,0.81360788,0
0.12961323,0.64714553,0
0.01966361,0.78850605,0
0.1398488,0.76291856,0
0.14857216,0.87293537,0
0.06826102,0.78997394,0
0,0.81711391,0
0.21102998,0.49210844,0
0,0.81812075,0
0,0.78350662,0
0.11471428,0.79832389,0
0.05148335,0.78978512,0
0.24286688,0.69813929,0
0.05082062,0.63225229,0
0.26642467,0.80794605,0
0.15052359,0.86193046,0
0.13806693,0.5842256,0
0.07832857,0.69802026,1
0.27704484,0.65901918,0
0.0461416,0.67918498,1
0.01730381,0.71319926,0
0.13932874,0.74848996,0
0.13817639,0.70839418,0
0.38983629,0.64589448,0
0.01235047,0.65409637,0
0.22249562,0.74342497,0
0.09463021,0.71337968,0
0.32483358,0.97159658,0
0.18935359,0.65238807,1
0.20087181,0.83654798,0
0.15002952,0.50333481,1
0,0.76791625,0
0.02470574,0.9645633,0
0.18807097,0.7852917,0
0,0.86971085,0
0.28217524,0.67140682,0
0,0.7030826,0
0,0.77000263,0
0,0.80401516,0
0.12292149,0.8987008,1
0.26318026,0.84357719,0
0,0.72796329,0
0.05320207,0.85181956,0
0.12028809,0.54371693,0
0,0.76001924,0
0.07383751,0.92387559,0
0.0823158,0.77052294,0
0.25542067,0.71934482,0
0.20342314,0.59748811,0
0,0.66746078,0
0,0.55657556,0
0.00519257,0.83558652,0
0,0.60532154,0
0,0.91248657,0
0.22249521,0.71590829,0
0.0528639,0.91897294,0
0.21547914,0.86368098,0
0.22153035,0.69726006,0
0.00373046,0.78555374,0
0.0454384,0.6649441,0
0.37661272,0.8869192,0
0.06119152,0.65038687,0
0.14063633,0.71385979,0
0.27029364,0.61820175,0
0.0927036,0.77454207,0
0.13063501,0.84195555,0
0,0.83635696,0
0.39059409,0.8323426,0
0.00192286,0.57952727,0
0,0.80394131,0
0.03024482,0.8872061,0
0.35567492,0.67008467,0
0,0.61487964,0
0.08063263,0.63419564,0
0,0.74318674,0
0,0.76478064,0
0.11376399,0.68853848,0
0.17664588,0.5604167,0
0.34376907,0.8586422,0
0.05465146,0.59428618,0
0.1710875,0.60686933,0
0,0.69427897,0
0.13003091,0.76536366,0
0.34072315,0.78850255,0
0.18098952,0.92156342,0
0.0970635,0.63375881,0
0.08854509,0.71631172,0
0.0282145,0.78992112,0
0.17662522,0.62087983,0
0.17157968,0.79189737,0
0.31806731,0.60703816,0
0,0.72732313,0
0.11306772,0.84077392,0
0.02690134,0.88289145,0
0.07108436,0.86509272,1
0.06941011,0.85534584,1
0.00793049,0.6688347,0
0.15109581,0.81665743,0
0.00958773,0.71742862,0
0,0.84876594,0
0.2618832,0.67484088,0
0.07335688,0.70637595,1
0.08196965,0.74555937,0
0.10379159,0.91700539,0
0,0.94365891,0
0.19631806,0.80733506,0
0.15585017,0.89366418,0
0,0.58197779,0
0.14879743,0.8956038,0
0.07413436,0.78355331,0
0.22513223,0.65568714,1
0.07634556,0.60573725,0
0.14858694,0.7118346,0
0.29784154,1,1
0.36223192,0.82822544,0
0,0.67867358,0
0.09384492,0.5496914,0
0,0.64318333,0
0.17685736,0.69413742,0
0.15285022,0.80485115,0
0.0302664,0.79268268,0
0,0.88042684,0
0.44067283,0.92640548,0
0.10738144,1,0
0.15167986,0.74539566,0
0,0.68983759,0
0.32106459,0.92084246,0
0.28066223,0.65937979,0
0.12637964,0.79398363,0
0.12302055,0.66622581,0
0.2294521,0.49601187,0
0.07476576,0.81912446,0
0.08926426,0.69268339,0
0,0.82456737,0
0.17437758,0.78417965,0
0.50367881,0.75733825,0
0.15473229,0.77624262,0
0,0.71391563,0
0.22792274,0.58886548,0
0.19355543,0.92903681,0
0.16127199,0.58551382,0
0.12304144,0.65673217,0
0.19331696,0.71974196,0
0.04464913,0.75822257,0
0,0.95769951,0
